0.9875,3.1710000000000003,-0.0165,300.671,0.441,0.964,3.1845,-0.013000000000000001,300.703,0.428,0.9644999999999999,3.255,-0.015,300.691,0.452,0.9704999999999999,3.2955,-0.0185,300.732,0.459,0.9755,3.317,-0.025500000000000002,300.769,0.46,0.99,3.366,-0.0335,300.768,0.476,1.026,3.388,-0.0335,300.701,0.464,1.1005,3.3625,-0.023,300.647,0.474,1.1920000000000002,3.4130000000000003,-0.015,300.627,0.478,1.2205,3.459,-0.0065,300.706,0.55,1.1735,3.4475,0.0,300.719,0.481,1.1585,3.4539999999999997,-0.004,300.78,0.529,1.226,3.6029999999999998,-0.0095,300.821,0.561,1.3075,3.685,-0.0075,300.775,0.553,1.3235000000000001,3.6975,0.0005,300.8,0.547,1.2645,3.574,-0.002,300.846,0.565,
1.0575,3.154,-0.0225,300.706,0.433,1.0165,3.144,-0.0155,300.754,0.435,1.013,3.2105,-0.0115,300.739,0.446,1.0245,3.2715,-0.0105,300.759,0.456,1.0175,3.285,-0.018,300.805,0.461,1.011,3.319,-0.026500000000000003,300.812,0.467,1.039,3.373,-0.026000000000000002,300.756,0.473,1.113,3.3665000000000003,-0.02,300.71,0.46,1.209,3.4025,-0.019,300.68,0.491,1.2645,3.4445,-0.013000000000000001,300.764,0.541,1.255,3.45,-0.004,300.746,0.501,1.2309999999999999,3.4615,-0.008,300.793,0.496,1.248,3.583,-0.0125,300.85,0.553,1.3145,3.6745,-0.006,300.82,0.543,1.3485,3.7435,0.0015,300.838,0.563,1.2925,3.617,0.0005,300.883,0.532,
1.1255000000000002,3.176,-0.0225,300.722,0.446,1.0750000000000002,3.1285,-0.0155,300.799,0.431,1.0670000000000002,3.1870000000000003,-0.01,300.788,0.44,1.0790000000000002,3.265,-0.009000000000000001,300.787,0.449,1.056,3.276,-0.0125,300.839,0.462,1.0365,3.28,-0.015,300.852,0.455,1.0659999999999998,3.3520000000000003,-0.0155,300.805,0.467,1.133,3.3655,-0.0165,300.768,0.47,1.218,3.377,-0.021,300.737,0.485,1.2919999999999998,3.4065000000000003,-0.014499999999999999,300.833,0.549,1.329,3.4345,-0.008,300.783,0.504,1.323,3.4385,-0.012,300.819,0.511,1.3079999999999998,3.531,-0.0155,300.88,0.518,1.3265,3.648,-0.016,300.877,0.57,1.3325,3.74,-0.018,300.881,0.562,1.286,3.6615,-0.0125,300.91,0.539,
1.191,3.2255000000000003,-0.016,300.728,0.454,1.145,3.16,-0.013000000000000001,300.825,0.427,1.1195,3.1905,-0.011,300.835,0.442,1.1205,3.2664999999999997,-0.0115,300.821,0.453,1.0955,3.2969999999999997,-0.0085,300.862,0.465,1.0715,3.2824999999999998,-0.003,300.893,0.458,1.0905,3.34,-0.005,300.864,0.463,1.1405,3.354,-0.0115,300.829,0.472,1.2175,3.3455000000000004,-0.0165,300.798,0.48,1.3075,3.3665000000000003,-0.011,300.876,0.527,1.3815,3.4025,-0.011,300.842,0.525,1.412,3.3875,-0.0165,300.844,0.498,1.3895,3.422,-0.0195,300.924,0.561,1.3465,3.519,-0.03,300.918,0.542,1.3025,3.6375,-0.0435,300.9,0.558,1.262,3.6420000000000003,-0.0365,300.922,0.545,
1.246,3.2584999999999997,-0.0115,300.739,0.458,1.2195,3.201,-0.01,300.854,0.456,1.1775,3.2055,-0.0085,300.877,0.451,1.166,3.2714999999999996,-0.009000000000000001,300.858,0.462,1.1515,3.3315,-0.005,300.879,0.475,1.121,3.321,0.0025,300.92,0.465,1.1075,3.3485,0.0025,300.907,0.461,1.1285,3.343,-0.0025,300.881,0.464,1.1985000000000001,3.3280000000000003,-0.0055,300.855,0.472,1.3050000000000002,3.3405,-0.0035,300.892,0.498,1.415,3.3754999999999997,-0.009,300.878,0.507,1.4849999999999999,3.3595,-0.0165,300.86,0.497,1.466,3.3275,-0.020499999999999997,300.938,0.536,1.376,3.377,-0.034,300.93,0.511,1.284,3.508,-0.0495,300.927,0.534,1.2349999999999999,3.5745,-0.047,300.934,0.525,
1.2785,3.2605,-0.0085,300.744,0.469,1.2734999999999999,3.205,-0.0055,300.903,0.465,1.234,3.1965000000000003,-0.0015,300.931,0.462,1.219,3.269,-0.002,300.933,0.512,1.2125,3.3555,-0.0005,300.904,0.476,1.1755,3.362,0.0055,300.937,0.477,1.1295000000000002,3.37,0.0075,300.943,0.471,1.1185,3.3535000000000004,0.0075,300.92,0.463,1.1724999999999999,3.3455000000000004,0.005,300.9,0.468,1.2805,3.3515,0.0045000000000000005,300.917,0.49,1.417,3.3725,0.0,300.906,0.492,1.5315,3.3625,-0.0075,300.883,0.497,1.5335,3.3015,-0.013999999999999999,300.927,0.498,1.4265,3.392,-0.026500000000000003,300.962,0.5,1.3170000000000002,3.5035,-0.0345,300.984,0.523,1.2635,3.505,-0.0335,300.992,0.556,
1.294,3.2649999999999997,-0.005,300.741,0.478,1.3105,3.2015000000000002,0.0005,300.921,0.464,1.283,3.1665,0.0055,300.971,0.458,1.2725,3.248,0.007,301.006,0.515,1.274,3.3615,0.006,300.942,0.485,1.2395,3.3865,0.009000000000000001,300.958,0.49,1.1735,3.386,0.011,300.972,0.479,1.129,3.374,0.013000000000000001,300.955,0.467,1.1545,3.3945,0.010499999999999999,300.924,0.469,1.2435,3.407,0.009999999999999998,300.93,0.479,1.3719999999999999,3.4335,0.0075,300.948,0.509,1.5270000000000001,3.4219999999999997,0.0035,300.943,0.536,1.633,3.3594999999999997,-0.0025,300.977,0.536,1.597,3.5465,-0.008,300.875,0.306,1.4575,3.6425,-0.005,300.879,0.31,1.3435000000000001,3.504,-0.007,300.976,0.511,
1.2995,3.2874999999999996,-0.0025,300.763,0.481,1.344,3.2305,0.0025,300.911,0.469,1.339,3.161,0.008,300.986,0.455,1.3365,3.216,0.011,301.047,0.477,1.3399999999999999,3.3295,0.011,300.99,0.498,1.307,3.3775000000000004,0.011,300.982,0.496,1.2309999999999999,3.373,0.013,300.999,0.486,1.167,3.372,0.014499999999999999,300.986,0.473,1.1684999999999999,3.442,0.013999999999999999,300.968,0.486,1.2305,3.4829999999999997,0.013,300.949,0.49,1.3275,3.612,0.0075,300.969,0.502,1.468,3.6285,0.005,301.02,0.554,1.6245,3.5534999999999997,0.0025,301.012,0.503,1.678,3.7155,0.0075,300.84,0.312,1.5685,3.791,0.0165,300.721,0.306,1.424,3.636,0.012,300.998,0.533,
1.3205,3.2939999999999996,0.0,300.766,0.488,1.365,3.2755,0.0025,300.91,0.477,1.3885,3.197,0.006500000000000001,300.992,0.459,1.392,3.1935000000000002,0.0085,301.063,0.47,1.387,3.2615,0.01,301.073,0.53,1.3555,3.3305,0.010499999999999999,301.014,0.494,1.2850000000000001,3.331,0.014,301.02,0.486,1.2240000000000002,3.354,0.0175,301.016,0.476,1.229,3.4645,0.020999999999999998,301.023,0.498,1.307,3.5404999999999998,0.017,301.007,0.512,1.4235,3.819,0.009000000000000001,300.924,0.287,1.545,3.8840000000000003,0.006,300.945,0.301,1.655,3.795,0.0065,300.96,0.3,1.7285,3.8685,0.0115,300.865,0.326,1.696,3.8935,0.016,300.638,0.31,1.55,3.8445,0.017499999999999998,300.828,0.32,
1.3105,3.3765,0.0185,300.751,0.473,1.3665,3.3605,0.0205,300.913,0.486,1.4215,3.2955,0.018000000000000002,301.004,0.473,1.4335,3.2415000000000003,0.015,301.076,0.472,1.423,3.2515,0.0155,301.114,0.517,1.3955000000000002,3.3209999999999997,0.0175,301.062,0.509,1.3445,3.3365,0.025500000000000002,301.062,0.504,1.3014999999999999,3.3885,0.03,301.044,0.478,1.298,3.505,0.0305,301.052,0.503,1.3615,3.6005000000000003,0.025,301.064,0.523,1.4955,3.8975,0.02,300.845,0.314,1.6315,3.9415,0.020499999999999997,300.817,0.326,1.709,3.8745000000000003,0.019999999999999997,300.798,0.32,1.7475,3.9965,0.0195,300.81,0.328,1.7345000000000002,3.9699999999999998,0.019,300.689,0.328,1.605,3.9915,0.0205,300.729,0.34,
