-34.0,-19.0,1.0
-34.0,-19.0,2.0
-34.0,-19.0,3.0
-34.0,-19.0,4.0
-34.0,-19.0,5.0
-34.0,-19.0,6.0
-34.0,-19.0,7.0
-34.0,-19.0,8.0
-34.0,-19.0,9.0
-34.0,-19.0,10.0
-34.0,-19.0,11.0
-34.0,-19.0,12.0
-34.0,-19.0,13.0
-34.0,-19.0,14.0
-34.0,-19.0,15.0
-34.0,-19.0,16.0
-34.0,-19.0,17.0
-34.0,-19.0,18.0
-34.0,-19.0,19.0
-34.0,-19.0,20.0
-34.0,-19.0,21.0
-34.0,-19.0,22.0
-34.0,-19.0,23.0
-34.0,-19.0,24.0
-34.0,-19.0,25.0
-34.0,-19.0,26.0
-34.0,-19.0,27.0
-34.0,-19.0,28.0
-34.0,-19.0,29.0
-34.0,-19.0,30.0
-34.0,-19.0,31.0
-34.0,-19.0,32.0
-34.0,-19.0,33.0
-34.0,-19.0,34.0
-34.0,-19.0,35.0
-34.0,-19.0,36.0
-34.0,-19.0,37.0
-34.0,-19.0,38.0
-34.0,-19.0,39.0
-34.0,-19.0,40.0
-34.0,-19.0,41.0
-34.0,-19.0,42.0
-34.0,-19.0,43.0
-34.0,-19.0,44.0
-34.0,-19.0,45.0
-34.0,-19.0,46.0
-34.0,-19.0,47.0
-34.0,-19.0,48.0
-34.0,-19.0,49.0
-34.0,-19.0,50.0
-34.0,-19.0,51.0
-34.0,-19.0,52.0
-34.0,-19.0,53.0
-34.0,-19.0,54.0
-34.0,-19.0,55.0
-34.0,-19.0,56.0
-34.0,-19.0,57.0
-34.0,-19.0,58.0
-34.0,-19.0,59.0
-34.0,-19.0,60.0
-34.0,-19.0,61.0
-34.0,-19.0,62.0
-34.0,-19.0,63.0
-34.0,-19.0,64.0
-34.0,-19.0,65.0
-34.0,-19.0,66.0
-34.0,-19.0,67.0
-34.0,-19.0,68.0
-34.0,-19.0,69.0
